filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,co2_v.adv,h2o_v.adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,sonic_temperature,Tair,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,Ustar,TKE,L,X.z.d..L,bowen_ratio,T.,model,x_peak,x_offset,x_10.,x_30.,x_50.,x_70.,x_90.,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,chopper_LI.7500,detector_LI.7500,pll_LI.7500,sync_LI.7500,mean_value_RSSI_LI.7500,u_var,v_var,w_var,ts_var,co2_var,h2o_var,w.ts_cov,w.co2_cov,w.h2o_cov,vin_sf_mean,co2_mean,h2o_mean,dew_point_mean,co2_signal_strength_7500_mean,Rg
2024-10-21T043000_smart3-01181.ghg,21-10-24,05:00,295.2083,0,18000,18000,0.00226,1,-0.639558,1,-1.21748,2,-3.18113,2,-0.0277,2,-0.0497,-0.0343,-0.247431,-0.000778,1.75E-11,9.39E-13,21.2879,522.141,537.147,0,1,1138.99,27.9366,28.7394,0,1,302.712,297.101,100707,1.16843,1021.23,0.0245,-0.00179,0.0205,2814.16,2966.29,0.0176,94.8711,152.137,296.189,0.0943,-0.246273,0.00194,0.263708,1.97E-14,8.24E-16,0.263708,0.840636,281.275,290.947,0.422531,NA,0.044,0.0333,11.7094,0.198986,0.525315,0.0122,1,7.13575,3,7,14,26,58,257,0.00222,1.02029,-0.687199,1.0342,-0.970717,1.12596,-2.77833,1.12596,-0.022,1.12596,800000099,800000099,800000099,800000099,800000099,800001199,811110199,811110199,80000,80000,80,81,0,0,1,12,2,18,0,0,0,0,93,0.0411,0.0243,0.0013,0.0228,0.680937,25.979,-0.000576,-0.00278,-0.022,12.26,522.14,27.9365,22.9628,92.1076,0
2024-10-21T050000_smart3-01181.ghg,21-10-24,05:30,295.2291,0,18000,18000,-0.00168,1,-0.70137,1,0.427632,1,-0.720342,2,0.00971,1,0.333325,0.0174,0.13573,0.000396,1.14E-11,6.06E-13,21.3633,524.132,539.199,0,1,1138.91,27.9424,28.7456,0,1,302.754,297.268,100736,1.16811,1021.23,0.0245,0.000629,0.0205,2815.57,2996.3,0.0176,93.9683,180.728,296.197,0.0242,-0.131706,0.0081,0.134159,7.75E-15,5.32E-16,0.134159,0.754181,319.438,280.42,3.46111,NA,0.038,0.032,6.86278,0.339512,-1.64013,0.0155,1,2.44284,1,2,5,8,18,76,-0.00164,1.02768,-0.649178,1.04342,0.446513,1.15303,-0.592507,1.15303,0.0101,1.15303,800000099,800000099,800000099,800000099,800000099,800110099,811110199,811110199,80000,80000,80,81,0,1,1,11,1,1,0,0,0,0,93,0.0425,0.0195,0.00193,0.0193,1.32374,47.6295,-0.000544,-0.000593,0.0101,12.26,524.134,27.9424,22.971,92.3341,0
2024-10-21T053000_smart3-01181.ghg,21-10-24,06:00,295.2499,0,18000,18000,-0.00185,1,-1.7525,1,2.55673,0,5.36331,0,0.0581,0,0.137141,-0.384717,-1.18731,-0.00874,-5.20E-11,-2.85E-12,20.656,506.715,521.212,0,1,1133.83,27.8141,28.6099,0,1,302.914,297.337,100772,1.16831,1021.16,0.0245,0.00376,0.0204,2803.65,3008.72,0.0175,93.1843,205.064,296.127,-0.109608,-0.402579,0.0207,0.417746,-1.37E-14,-2.52E-15,0.417746,1.48623,324.271,254.77,2.83813,NA,0.0398,0.0431,3.16762,0.735569,-0.685444,0.0369,1,19.5715,9,19,40,78,180,891,-0.0018,1.02984,-1.52391,1.05919,2.23366,1.22319,4.44407,1.22319,0.0507,1.22319,800000099,800000099,800000099,800000099,800000099,800100099,811110199,811110199,80000,80000,80,81,15,6,4,13,2,14,0,0,0,0,93,0.0564,0.0255,0.00416,0.0542,0.616513,74.1868,-0.00128,0.00444,0.0507,12.2103,506.713,27.8141,22.9008,92.4231,0
2024-10-21T060000_smart3-01181.ghg,21-10-24,06:30,295.2707,0,18000,18000,-0.00486,0,-3.86689,0,6.22026,0,3.88714,0,0.141375,0,0.979757,-0.114115,-1.46453,-0.00259,5.54E-11,3.17E-12,19.7563,485.205,499.068,0.4,0,1130.97,27.7761,28.5696,0.4,0,303.268,297.83,100823,1.16697,1021.15,0.0246,0.00916,0.0204,2801.21,3098.86,0.0175,90.3947,297.654,296.113,-0.150506,-0.419826,0.0285,0.446897,-6.62E-15,2.80E-15,0.446897,1.38904,334.188,250.277,3.65374,NA,0.0645,0.0434,6.11838,0.38082,-0.621661,0.0503,1,9.07606,4,9,18,35,78,366,-0.00476,1.02107,-3.37723,1.04056,5.70497,1.15506,3.49226,1.15506,0.129663,1.15506,800000099,800000099,800000099,800000099,800000099,800100099,811110199,811110199,80000,80000,80,81,7,5,6,0,6,4,0,0,0,0,93,0.0511,0.0278,0.0078,0.0163,0.0357,62.6003,-0.00283,0.00349,0.129663,12.2264,485.205,27.776,22.8865,92.7842,73.8797
2024-10-21T063000_smart3-01181.ghg,21-10-24,07:00,295.2916,1,18000,18000,-0.00778,0,-3.01953,0,11.2131,0,2.66287,0,0.254946,0,0.756859,0.815092,-0.606221,0.0185,-1.20E-11,-7.09E-13,19.3789,476.295,490.04,0,1,1141.2,28.0484,28.8579,0.2,0,303.475,298.212,100876,1.16598,1021.31,0.0246,0.0165,0.0206,2830.18,3170.16,0.0176,89.2756,339.98,296.283,-0.233022,-0.44727,0.0273,0.505069,-1.96E-15,-6.21E-16,0.505069,1.44976,342.002,242.481,3.09853,NA,0.0817,0.0591,15.9052,0.146493,-0.269287,0.031,1,7.62497,3,7,15,27,60,260,-0.00767,1.01476,-2.29697,1.026,10.2943,1.10015,2.45985,1.10015,0.234057,1.10015,800000099,800000099,800000099,800000099,800000099,800001099,811110199,811110199,80000,80000,80,81,13,2,2,2,2,1,0,0,0,0,93,0.0702,0.0376,0.0103,0.0142,0.0329,101,-0.00193,0.00246,0.234057,12.26,476.293,28.0485,23.0562,92.8827,227.55
2024-10-21T070000_smart3-01181.ghg,21-10-24,07:30,295.3124,1,18000,18000,-0.0256,0,0.934591,1,54.1767,0,-0.99858,2,1.23298,0,1.96447,2.12166,-0.779412,0.0483,-5.49E-11,-3.40E-12,18.8553,464.806,478.569,0,0,1166.69,28.7603,29.6119,0,0,303.941,299.204,100911,1.1622,1021.74,0.0247,0.0799,0.021,2903.02,3362.47,0.0181,86.3358,459.456,296.704,-0.640297,-0.563597,0.0781,0.856571,2.64E-14,-2.91E-15,0.856571,3.02833,358.275,221.355,5.22841,NA,0.148399,0.196799,-308.092,-0.00756,0.0173,-0.0053,1,8.25197,4,7,13,23,44,143,-0.0252,1.01435,4.14859,1.01975,49.1714,1.06736,-1.51906,1.06736,1.11907,1.06736,800000099,800000099,800000099,800000099,800000099,800010099,800010199,800110199,80000,80000,80,81,3,6,2,22,7,8,0,0,0,0,93,0.207707,0.150933,0.035,0.053,0.0466,280.464,0.00349,-0.00152,1.11907,12.227,464.799,28.7601,23.4759,93.0614,383.657
2024-10-21T073000_smart3-01181.ghg,21-10-24,08:00,295.3332,1,18000,18000,-0.0513,0,7.89244,0,96.7712,0,-0.395437,2,2.20425,0,1.74104,0.47932,-1.36348,0.0109,-7.23E-11,-4.70E-12,17.9892,444.652,457.895,0,0,1170.08,28.9216,29.783,0,0,304.508,300.086,100936,1.159,1021.85,0.0247,0.142836,0.0211,2920.03,3541.82,0.0182,82.4444,621.788,296.801,-0.824398,-0.638848,0.0963,1.04739,-2.15E-14,-4.02E-15,1.04739,4.12763,1.81617,217.773,5.27459,NA,0.210483,0.293425,-104.123,-0.0224,0.0816,-0.0317,0,28.6207,-4.3433,9.82455,24.4645,37.3099,52.3277,78.3964,-0.0507,1.01299,13.5259,1.01934,86.8583,1.06877,-1.66101,1.06877,1.97846,1.06877,800000099,800000099,800000099,800000099,800000099,810010099,800010199,800110199,80000,80000,80,80,12,11,2,38,1,1,0,0,0,0,93,0.250737,0.277094,0.059,0.0266,0.0486,409.815,0.0114,-0.00166,1.97846,12.21,444.65,28.9217,23.5722,93.2577,531.512
2024-10-21T080000_smart3-01181.ghg,21-10-24,08:30,295.3541,1,18000,18000,-0.0293,0,27.4685,0,112.89,0,-12.8118,0,2.57333,0,1.51048,0.272154,-1.03354,0.0062,-1.18E-10,-8.00E-12,17.3295,429.339,442.168,0.1,0,1171.08,29.0135,29.8805,0,0,305.026,300.853,100960,1.15628,1021.92,0.0248,0.166752,0.0211,2930,3704.49,0.0183,79.0933,774.487,296.857,-0.982995,-0.703341,0.0945,1.21239,-2.06E-14,-6.83E-15,1.21239,4.43375,3.73932,215.584,4.46992,NA,0.159101,0.360687,-12.9233,-0.180294,0.24332,-0.146112,1,12.3027,5,10,17,27,45,114,-0.0289,1.01224,33.7066,1.0193,98.69,1.07047,-14.2516,1.07047,2.24964,1.07047,800000099,800000099,800000099,800000099,800000099,800010099,800010199,800010199,80000,80000,80,80,18,9,4,47,10,10,0,0,0,0,93,0.24746,0.397156,0.0768,0.0885,0.0441,536.33,0.0285,-0.0143,2.24964,12.2199,429.334,29.0137,23.6281,93.316,668.584
2024-10-21T083000_smart3-01181.ghg,21-10-24,09:00,295.3749,1,18000,18000,-0.094,0,46.5331,0,169.118,0,-12.6979,0,3.85826,0,1.67441,-0.958322,-0.661545,-0.0219,5.92E-12,4.05E-13,16.8889,419.512,431.903,0,0,1154.96,28.6888,29.5361,0,0,305.61,301.706,100983,1.15342,1021.75,0.0248,0.250015,0.0208,2897.87,3892.89,0.018,74.44,995.021,296.674,-1.52207,-0.620861,0.130907,1.64903,9.24E-14,3.50E-16,1.64903,4.50406,17.8675,202.191,4.55317,NA,0.285401,0.686811,-44.0403,-0.0529,0.275151,-0.138349,0,25.7636,-3.90972,8.8438,22.0223,33.5854,47.104,70.5704,-0.0929,1.01129,55.7205,1.02004,146.468,1.07628,-15.3558,1.07628,3.34151,1.07628,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80000,80000,80,81,2,2,0,25,9,4,0,0,0,0,93,0.489955,0.742526,0.141142,0.0681,0.0144,782.325,0.0473,-0.0154,3.34151,12.2167,419.512,28.6888,23.4436,93.3689,792.53
2024-10-21T090000_smart3-01181.ghg,21-10-24,09:30,295.3957,1,18000,18000,-0.0821,0,55.2629,0,195.569,0,-16.6165,0,4.4627,0,0.451336,-0.62475,0.111329,-0.0143,1.09E-10,7.38E-12,16.9409,421.167,433.512,0,0,1145.44,28.4768,29.3115,0,0,305.896,301.936,100973,1.15252,1021.63,0.0249,0.289183,0.0206,2876.17,3945.12,0.0179,72.9045,1068.95,296.55,-1.39803,-0.788242,0.144399,1.61142,5.39E-14,6.44E-15,1.61142,4.59797,11.8784,209.415,5.14116,NA,0.266956,0.721841,-30.3449,-0.0768,0.282575,-0.175814,0,25.1751,-3.82042,8.64181,21.5193,32.8183,46.0282,68.9586,-0.0812,1.01133,65.884,1.01995,169.37,1.07573,-19.6424,1.07573,3.86486,1.07573,800000099,800000099,800000099,800000099,800000099,800010099,800000199,800000199,80000,80000,80,81,12,9,3,27,15,9,0,0,0,0,93,0.483605,0.829247,0.130831,0.130032,0.0201,667.612,0.056,-0.0196,3.86486,12.21,421.166,28.4769,23.3197,93.3801,901.227
2024-10-21T093000_smart3-01181.ghg,21-10-24,10:00,295.4166,1,18000,18000,-0.112401,0,54.024,0,207.181,0,-15.9656,0,4.73123,0,1.50953,-0.239061,-0.434161,-0.00546,6.62E-11,4.54E-12,16.633,414.694,426.814,0,0,1138.91,28.3954,29.2253,0,0,306.612,302.707,100943,1.14927,1021.6,0.0249,0.306584,0.0205,2867.08,4124.8,0.0179,69.5082,1257.73,296.497,-1.56565,-0.395157,0.114152,1.61878,3.63E-14,3.98E-15,1.61878,4.64995,26.2876,194.165,4.04369,NA,0.312734,0.697682,-49.8934,-0.0467,0.260757,-0.147133,0,28.1684,-4.27467,9.66931,24.0779,36.7204,51.5009,77.1577,-0.111143,1.01132,65.3991,1.01996,180.061,1.07583,-19.0144,1.07583,4.11192,1.07583,800000099,800000099,800000099,800000099,800000099,800010099,800000199,800000199,80000,80000,80,80,8,2,2,19,7,5,0,0,0,0,93,0.362956,0.896826,0.135582,0.158527,0.0289,682.546,0.0557,-0.019,4.11192,12.2034,414.692,28.3956,23.2675,93.4197,992.816
2024-10-21T100000_smart3-01181.ghg,21-10-24,10:30,295.4374,1,18000,18000,-0.102103,0,73.8485,0,251.031,0,-19.2747,0,5.73655,0,1.37684,-0.466594,-0.309596,-0.0107,-3.25E-11,-2.23E-12,16.3999,410.065,421.98,0,0,1129.25,28.236,29.0564,0,0,307.208,303.413,100886,1.14603,1021.52,0.025,0.371728,0.0203,2849.39,4295.36,0.0178,66.3366,1445.96,296.395,-1.48991,-0.478555,0.128063,1.57011,3.07E-14,-1.98E-15,1.57011,4.93632,21.9847,197.807,4.67844,NA,0.298485,0.771657,-31.7215,-0.0735,0.29418,-0.211337,0,25.3249,-3.84316,8.69323,21.6474,33.0136,46.3021,69.3689,-0.100954,1.01138,87.5282,1.01984,217.34,1.07513,-23.2876,1.07513,4.96663,1.07513,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80000,80000,80,80,3,12,0,21,13,9,0,0,0,0,93,0.637707,0.744456,0.161151,0.18334,0.0211,1726.25,0.0748,-0.0233,4.96663,12.2,410.065,28.2355,23.1588,93.3325,1065.73
2024-10-21T103000_smart3-01181.ghg,21-10-24,11:00,295.4582,1,18000,18000,-0.0932,0,51.8506,0,236.3,0,-16.1848,0,5.40039,0,0.175011,-3.78015,0.135267,-0.0864,-2.19E-11,-1.43E-12,16.4671,412.089,423.5,0,0,1076.65,26.9432,27.6892,0,0,307.296,303.503,100832,1.14563,1020.78,0.025,0.349945,0.0194,2717.46,4317.49,0.0169,62.9407,1600.03,295.612,-1.5633,-0.429104,0.112929,1.62505,3.69E-15,-1.33E-15,1.62505,4.84495,23.1053,195.349,3.98484,NA,0.285269,0.674763,-39.4155,-0.0591,0.219427,-0.155425,0,24.6016,-3.73338,8.44492,21.0291,32.0706,44.9795,67.3875,-0.0922,1.01131,65.055,1.01998,207.31,1.07593,-19.3473,1.07593,4.73785,1.07593,800000099,800000099,800000099,800000099,800000099,800010099,800000199,800010199,80000,80000,80,80,5,5,0,14,10,8,0,0,0,0,93,0.600956,0.590315,0.158256,0.166677,0.0165,1140.43,0.0556,-0.0193,4.73785,12.2,412.088,26.9437,22.3797,93.4298,1118.72
2024-10-21T110000_smart3-01181.ghg,21-10-24,11:30,295.479,1,18000,18000,-0.104969,0,73.0125,0,249.231,0,-17.4643,0,5.69871,0,0.983627,0.82603,0.111012,0.0189,6.18E-11,4.07E-12,16.4974,413.754,425.335,0,0,1085.59,27.2264,27.9884,0,0,307.707,304.009,100779,1.143,1020.96,0.0251,0.369277,0.0196,2744.59,4444.03,0.0171,61.7589,1699.45,295.776,-1.45066,-0.749121,0.134767,1.63822,-2.30E-14,3.75E-15,1.63822,5.13318,12.3557,207.312,4.71872,NA,0.303046,0.744852,-33.5467,-0.0695,0.292952,-0.20646,0,26.1147,-3.96301,8.96435,22.3225,34.0432,47.7461,71.5323,-0.103797,1.0113,86.6092,1.02002,216.214,1.07612,-21.5755,1.07612,4.94379,1.07612,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80000,80000,80,80,6,11,2,30,17,19,0,0,0,0,93,0.569979,0.765887,0.153837,0.206814,0.021,1295.61,0.0742,-0.0216,4.94379,12.2425,413.754,27.2265,22.5428,93.3409,1150.88
2024-10-21T113000_smart3-01181.ghg,21-10-24,12:00,295.4999,1,18000,18000,-0.138459,0,65.0681,0,248.932,0,-15.0899,0,5.6931,0,0.422142,-0.137033,-0.00252,-0.00313,1.05E-11,6.93E-13,16.4764,413.716,425.275,0,0,1082.43,27.1794,27.9387,0,0,307.914,304.226,100732,1.14167,1020.93,0.0251,0.368913,0.0195,2738.56,4499.38,0.0171,60.8651,1760.83,295.74,-1.75609,-0.483592,0.124079,1.82568,-8.79E-15,6.40E-16,1.82568,6.36499,21.0432,195.396,3.897,NA,0.348249,0.900642,-57.1057,-0.0408,0.261389,-0.160302,0,28.4211,-4.31301,9.75603,24.2939,37.0497,51.9628,77.8497,-0.13693,1.01116,78.7406,1.02056,216.392,1.07897,-18.9709,1.07897,4.94891,1.07897,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80000,80000,80,80,7,4,0,23,11,6,0,0,0,0,93,0.873483,0.763387,0.164414,0.172119,0.0177,1180.88,0.0676,-0.019,4.94891,12.33,413.716,27.1795,22.5068,93.4028,1161.67
2024-10-21T120000_smart3-01181.ghg,21-10-24,12:30,295.5207,1,18000,18000,-0.125348,0,56.1809,0,253.381,0,-16.2617,0,5.7962,0,0.464846,-0.579997,-0.241322,-0.0133,-9.40E-11,-6.19E-12,16.3126,410.088,421.459,0,0,1073.21,26.9799,27.728,0,0,308.215,304.465,100692,1.14041,1020.83,0.0251,0.375594,0.0193,2717.38,4561.1,0.017,59.5772,1843.72,295.612,-1.60195,-0.611831,0.155373,1.72183,1.43E-14,-5.76E-15,1.72183,5.46438,19.2943,200.903,5.17725,NA,0.331535,1.00107,-57.0481,-0.0408,0.221725,-0.145562,0,26.4929,-4.0204,9.09415,22.6457,34.5362,48.4374,72.5681,-0.123957,1.01122,70.3545,1.02025,221.936,1.07737,-19.7005,1.07737,5.07689,1.07737,800000099,800000099,800000099,800000099,800000099,800010099,800000199,800000199,80000,80000,80,80,4,1,5,26,13,8,0,0,0,0,93,0.677699,1.14681,0.177622,0.117549,0.0138,1498.61,0.0604,-0.0197,5.07689,12.297,410.088,26.9798,22.3766,93.4439,1150.88
2024-10-21T123000_smart3-01181.ghg,21-10-24,13:00,295.5415,1,18000,18000,-0.107996,0,65.1066,0,248.521,0,-17.49,0,5.68525,0,0.0756,-0.611747,-0.0638,-0.014,-6.83E-11,-4.47E-12,16.2668,409.129,420.382,0,0,1064.34,26.7694,27.5057,0,0,308.196,304.504,100658,1.13997,1020.71,0.0252,0.368404,0.0192,2695.27,4571.22,0.0168,58.9617,1875.95,295.477,-1.4943,-0.400596,0.117984,1.55156,-1.29E-13,-4.20E-15,1.55156,4.8485,24.8786,195.007,4.36111,NA,0.307793,0.760588,-39.3795,-0.0592,0.261976,-0.181792,0,27.1031,-4.113,9.30363,23.1673,35.3317,49.5532,74.2397,-0.106778,1.01141,78.8752,1.0198,217.068,1.07486,-21.2172,1.07486,4.9657,1.07486,800000099,800000099,800000099,800000099,800000099,800010099,800000199,800000199,80000,80000,80,81,4,0,3,21,12,12,0,0,0,0,93,0.580967,0.79559,0.14462,0.141539,0.0139,1152.19,0.0678,-0.0212,4.9657,12.28,409.129,26.7694,22.2448,93.4964,1118.72
2024-10-21T130000_smart3-01181.ghg,21-10-24,13:30,295.5624,1,18000,18000,-0.0942,0,29.8561,0,200.249,0,-12.501,0,4.57926,0,-0.732934,0.640605,-0.0663,0.0146,-9.99E-11,-6.61E-12,16.2403,408.133,419.454,0,0,1073.96,26.9896,27.7382,0,0,308.06,304.127,100614,1.14079,1020.82,0.0251,0.296736,0.0194,2716.25,4474.08,0.017,60.7109,1757.83,295.605,-1.54903,0.0223,0.0862,1.55158,2.33E-14,-6.15E-15,1.55158,4.74641,40.2159,179.173,3.18341,NA,0.287404,0.554082,-69.8946,-0.0333,0.149095,-0.0892,0,25.5432,-3.87628,8.76816,21.8339,33.2981,46.7011,69.9668,-0.0932,1.01141,41.3712,1.0198,177.589,1.07486,-14.6431,1.07486,4.06108,1.07486,800000099,800000099,800000099,800000099,800000099,800011099,800010199,800010199,80000,80000,80,80,10,6,3,29,26,15,0,0,0,0,93,0.425765,0.536161,0.146237,0.0867,0.0115,814.432,0.0355,-0.0146,4.06108,12.2899,408.133,26.9895,22.3743,93.5083,1065.73
2024-10-21T133000_smart3-01181.ghg,21-10-24,14:00,295.5832,1,18000,18000,-0.0941,0,21.0247,0,181.323,0,-10.4251,0,4.14593,0,-0.261701,-0.529022,-0.0394,-0.0121,-2.51E-11,-1.65E-12,16.2182,407.541,418.767,0,0,1066.82,26.8078,27.5463,0,0,307.905,303.992,100578,1.14097,1020.71,0.0251,0.268656,0.0192,2697,4439.84,0.0168,60.7455,1742.84,295.488,-1.50955,-0.179678,0.110098,1.52418,4.79E-14,-1.55E-15,1.52418,4.77371,31.4311,186.788,4.14231,NA,0.287165,0.576987,-98.9774,-0.0235,0.115952,-0.0629,0,27.4804,-4.17026,9.43315,23.4899,35.8235,50.243,75.2732,-0.093,1.01145,31.5646,1.01974,161.651,1.07448,-12.1717,1.07448,3.69614,1.07448,800000099,800000099,800000099,800000099,800000099,800011099,800010199,800010199,80000,80000,80,80,3,2,1,45,28,14,0,0,0,0,93,0.493408,0.538957,0.121609,0.0781,0.00944,872.025,0.0271,-0.0122,3.69614,12.2704,407.541,26.8079,22.2569,93.522,992.816
2024-10-21T140000_smart3-01181.ghg,21-10-24,14:30,295.604,1,18000,18000,-0.0531,0,0.787053,0,100.56,0,-4.60618,0,2.29834,0,-0.824829,1.11398,-0.0152,0.0255,-4.55E-11,-3.04E-12,16.226,407.313,418.697,0,0,1083.16,27.19,27.95,0,0,307.659,303.567,100542,1.14199,1020.92,0.0251,0.148933,0.0195,2734.47,4333.5,0.0171,63.1008,1599.03,295.715,-1.24956,-0.0768,0.0641,1.25356,-5.84E-14,-2.81E-15,1.25356,4.00721,34.1822,183.519,2.92907,NA,0.215547,0.394362,-1117.91,-0.00208,0.00783,-0.00313,0,25.885,-3.92815,8.88549,22.1261,33.7438,47.3261,70.9031,-0.0524,1.01209,6.85178,1.01933,91.2463,1.07095,-5.20901,1.07095,2.08547,1.07095,800000099,800000099,800000099,800000099,800000099,800110099,800010199,800110199,80000,80000,80,80,18,4,10,28,17,5,0,0,0,0,93,0.403599,0.305559,0.0796,0.0527,0.00751,855.801,0.00588,-0.00521,2.08547,12.23,407.312,27.1902,22.4843,93.515,901.227
2024-10-21T143000_smart3-01181.ghg,21-10-24,15:00,295.6249,1,18000,18000,-0.0571,0,0.533968,0,113.956,0,-4.33154,0,2.60327,0,-0.945752,1.07017,-0.0381,0.0244,-3.05E-11,-2.07E-12,16.2263,406.741,418.267,-0.1,0,1099.32,27.5565,28.3374,-0.1,0,307.434,303.081,100524,1.14346,1021.12,0.0251,0.168692,0.0198,2770.84,4214.48,0.0173,65.7457,1443.64,295.933,-1.0307,-0.000664,0.0558,1.03221,-8.33E-14,-1.88E-15,1.03221,3.31645,38.0041,180.037,3.09907,NA,0.223546,0.271809,-1837.99,-0.00127,0.00469,-0.00205,0,28.6012,-4.34034,9.81785,24.4478,37.2845,52.292,78.343,-0.0564,1.01308,7.41945,1.01935,103.631,1.06863,-5.06732,1.06863,2.36739,1.06863,800000099,800000099,800000099,800000099,800000099,800011099,800010199,800110199,80000,80000,80,80,2,3,1,25,11,8,0,0,0,0,93,0.268811,0.20812,0.0667,0.0201,0.00376,675.03,0.00635,-0.00507,2.36739,12.2894,406.741,27.5566,22.7031,93.4902,792.53
2024-10-21T150000_smart3-01181.ghg,21-10-24,15:30,295.6457,1,18000,18000,-0.0431,0,-7.04117,0,63.2019,0,0.0791,1,1.44316,0,-0.914052,1.09791,0.0186,0.0251,1.11E-10,7.61E-12,16.2584,407.02,418.715,0.1,0,1115.74,27.9318,28.7344,-0.1,0,307.252,302.612,100499,1.14477,1021.33,0.025,0.0935,0.0201,2807.86,4102.32,0.0176,68.4457,1294.46,296.152,-1.02431,-0.0143,0.0609,1.02622,-7.36E-15,6.82E-15,1.02622,3.34701,39.7403,180.798,3.40473,NA,0.193978,0.254355,91.0572,0.0256,-0.111408,0.031,1,6.58344,3,6,11,20,41,149,-0.0426,1.0103,-3.12116,1.01889,57.9697,1.07657,-0.171693,1.07657,1.32369,1.07657,800000099,800000099,800000099,800000099,800000099,800000099,800010199,801110199,80000,80000,80,81,5,5,1,25,17,4,0,0,0,0,93,0.23732,0.213188,0.0582,0.00784,0.00104,342.337,-0.00267,-0.000172,1.32369,12.32,407.019,27.9317,22.9239,93.4561,668.584
2024-10-21T153000_smart3-01181.ghg,21-10-24,16:00,295.6665,1,18000,18000,-0.0492,1,3.5377,2,9.32129,2,7.76115,1,0.212732,2,-1.04612,2.71432,-0.0551,0.0619,-4.59E-10,-3.26E-11,16.2536,406.197,418.267,-0.1,0,1154.71,28.8576,29.7151,-0.1,0,306.883,302.077,100494,1.14635,1021.85,0.025,0.0138,0.0208,2900.79,3977.37,0.0182,72.9325,1076.58,296.691,-0.578128,0.503895,0.00456,0.766918,6.00E-14,-2.83E-14,0.766918,2.79547,79.0971,138.925,0.340379,NA,0.20723,0.24424,-221.001,-0.0105,0.379529,-0.0146,0,33.7771,-5.12581,11.5946,28.8722,44.0319,61.7554,92.5208,-0.0485,1.01527,4.03196,1.02015,8.00982,1.06699,7.04057,1.06699,0.182801,1.06699,800000099,800000099,800000099,800000099,800000099,800000099,800110199,801110199,80000,80000,80,81,0,12,2,17,2,6,0,0,0,0,93,0.210198,0.240471,0.0378,0.0372,0.0101,411.027,0.00344,0.00704,0.182801,12.2803,406.198,28.8574,23.4625,93.3275,531.512
2024-10-21T160000_smart3-01181.ghg,21-10-24,16:30,295.6873,1,18000,18000,-0.0145,0,-10.3641,0,23.5865,0,1.91116,0,0.53793,0,-1.36438,2.77834,-0.442101,0.0634,-2.55E-11,-1.90E-12,16.0286,399.606,411.881,-0.2,0,1195.4,29.8023,30.7177,-0.2,0,306.479,301.38,100505,1.14871,1022.38,0.0249,0.0349,0.0215,2996.09,3819.79,0.0188,78.4359,823.705,297.228,-0.32426,0.806895,-0.0192,0.869823,-1.30E-14,-1.59E-15,0.869823,2.05442,108.618,111.893,-1.2624,NA,0.112282,0.100303,12.0022,0.194132,-0.439407,0.0786,1,10.9975,5,10,22,41,92,423,-0.0143,1.01509,-8.71469,1.0299,21.8021,1.12,1.93349,1.12,0.497233,1.12,800000099,800000099,800000099,800000099,800001099,800001099,800100199,811110199,80000,80000,80,80,9,3,3,14,34,17,0,0,0,0,93,0.0787,0.0983,0.0235,0.0292,0.0023,135.808,-0.00742,0.00193,0.497233,12.2538,399.604,29.8021,24.001,93.1862,383.657
